CASE,age,Age_prolific,sex,gender,education,occupation,Nationality,race,hispanic,non_hispanic_white,even_odd,psychant,psychsyn,mahal_dist,longstring,time_per_item,included,not_serious,Language,total_approvals,AAID_01,AAID_05,AAID_07,AAID_09,AAID_12,AAID_14,PANAS_09,PANAS_14,PANAS_10,PANAS_05,PANAS_08,PANAS_06,PANAS_04,PANAS_18,PAQ_08,PAQ_20,PAQ_05,PAQ_17,PAQ_13,PAQ_07,PAQ_10,PAQ_16,PAQ_03,PAQ_15,PSS_01,PSS_02,PSS_03,PSS_08,PSS_11,PSS_12,PSS_14,NEPS_01,NEPS_05,NEPS_07,NEPS_09,NEPS_13,ULS8_01,ULS8_02,ULS8_04,ULS8_05,ULS8_07,ULS8_08,FCV19S_01,FCV19S_02,FCV19S_03,FCV19S_04,FCV19S_05,FCV19S_06,FCV19S_07,DAQ_05,DAQ_07,DAQ_09,DAQ_11,DAQ_15,DAQ_19,DAQ_21,DAQ_23,DAQ_25,DAQ_02,DAQ_06,DAQ_08,DAQ_10,DAQ_12,DAQ_14,DAQ_16,DAQ_24,CESD_01,CESD_02,CESD_03,CESD_05,CESD_06,CESD_07,CESD_09,CESD_10,CESD_11,CESD_13,CESD_14,CESD_15,CESD_17,CESD_18,CESD_19,CESD_20,HEXACO_01,HEXACO_02,HEXACO_06,HEXACO_09,HEXACO_11,HEXACO_12,HEXACO_13,HEXACO_15,HEXACO_17,HEXACO_18,HEXACO_21,HEXACO_22,HEXACO_27,HEXACO_29,OCIR_01,OCIR_02,OCIR_03,OCIR_04,OCIR_05,OCIR_06,OCIR_07,OCIR_08,OCIR_09,OCIR_10,OCIR_11,OCIR_12,OCIR_13,OCIR_14,OCIR_15,OCIR_16,OCIR_17,OCIR_18,PTQ_01,PTQ_02,PTQ_03,PTQ_04,PTQ_05,PTQ_06,PTQ_07,PTQ_08,PTQ_09,PTQ_10,PTQ_11,PTQ_12,PTQ_13,PTQ_14,PTQ_15,RAAS_01,RAAS_05,RAAS_06,RAAS_12,RAAS_14,KSA3_01,KSA3_02,KSA3_03,KSA3_04,KSA3_05,KSA3_06,KSA3_07,KSA3_08,KSA3_09,SAS_01,SAS_02,SAS_03,SAS_04,SAS_05,SAS_07,SAS_08,SAS_09,MFQ_01,MFQ_02,MFQ_03,MFQ_04,MFQ_05,MFQ_06,MFQ_07,MFQ_08,MFQ_09,MFQ_10,MFQ_11,CQ_03,CQ_04,CQ_05,CQ_09,CQ_14,CQ_15,CQ_16,OLBI_07,OLBI_10,OLBI_15,OLBI_16,UWES9_01,UWES9_02,UWES9_03,UWES9_04,UWES9_05,UWES9_06,UWES9_07,UWES9_08,UWES9_09,WGS_01,WGS_02,WGS_03,WGS_04,WGS_05,WGS_06,WGS_07,WGS_08,WGS_09,WGS_10
1147,64,64,Male,Same as sex,2 years of college,N/A: Unemployed,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.789075598125538,-0.514627721535933,0.551408055777535,182.441047088925,5,6.08208955223881,TRUE,FALSE,English,1039,5,5,4,5,3,4,3,3,4,4,1,1,2,1,2,2,3,2,5,5,5,5,3,4,2,3,2,2,3,5,2,4,4,4,5,5,1,1,1,1,3,2,3,4,2,4,2,2,2,4,5,4,3,5,5,5,4,3,3,6,5,4,3,3,4,2,1,1,1,1,1,2,1,1,3,2,2,1,1,2,1,2,5,5,5,5,5,5,3,6,3,6,3,4,5,2,4,3,1,1,1,1,4,1,2,1,1,3,4,1,1,1,1,2,4,2,5,5,2,4,4,3,5,3,3,5,3,3,3,4,3,5,4,5,3,5,5,5,4,4,6,5,5,4,2,7,6,6,2,2,3,4,3,6,6,5,5,4,5,5,5,5,4,3,3,3,5,5,4,,,,,,,,,,,,,,,,,,,,,,,
1149,56,56,Male,Same as sex,2 years of college,N/A: Unemployed,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.568318366640417,-0.537654953043351,0.781655912856191,178.087000378317,10,3.48507462686567,TRUE,FALSE,English,2771,6,6,5,6,5,5,3,4,4,3,2,1,3,1,1,1,1,1,1,1,1,1,1,4,3,1,2,2,2,4,1,6,7,7,7,6,5,5,2,2,2,5,1,1,1,1,1,1,1,6,6,6,6,6,6,4,5,6,5,7,6,6,4,7,5,5,1,1,1,2,1,1,2,1,3,1,2,1,1,2,2,2,1,1,5,2,2,4,4,7,2,1,6,4,5,2,1,4,1,2,1,2,2,2,3,1,1,5,1,1,1,1,1,1,2,5,1,2,2,4,5,1,2,2,2,6,2,2,1,2,2,4,3,2,1,1,1,2,2,1,1,2,2,5,5,5,6,6,1,1,4,5,7,2,2,1,7,6,6,2,1,3,5,5,7,7,2,5,5,,,,,,,,,,,,,,,,,,,,,,,
1148,56,56,Male,Same as sex,5+ years of college,N/A: Unemployed,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.702160149139111,-0.145880712880665,0.540698200073118,199.27582995919,8,2.76865671641791,TRUE,FALSE,English,8122,6,6,2,6,2,2,2,3,3,3,2,2,5,3,2,2,2,2,2,2,2,2,4,4,7,5,3,3,6,4,4,5,7,6,5,6,5,2,5,4,3,4,2,4,1,2,1,1,1,6,6,4,4,6,6,6,4,5,6,6,5,6,4,2,6,5,2,2,4,1,3,2,3,3,3,3,3,1,2,5,2,2,6,6,6,5,6,3,4,5,4,6,4,5,6,2,4,2,3,2,2,2,5,1,5,1,2,3,6,1,3,2,2,2,5,5,4,4,2,5,5,5,5,4,4,5,5,4,3,3,5,5,5,6,4,6,4,4,4,4,6,5,2,4,3,5,6,6,2,2,3,6,6,2,5,6,6,6,6,6,6,6,5,4,4,6,2,3,5,,,,,,,,,,,,,,,,,,,,,,,
1152,75,75,Male,Same as sex,5+ years of college,N/A: Unemployed,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.90209925388133,-0.731759963659147,0.883514662220811,204.10225459848,19,5.93283582089552,TRUE,FALSE,English,3645,6,4,6,6,6,6,4,2,2,3,1,1,3,1,1,2,2,1,1,2,4,2,1,4,4,2,3,1,3,6,1,3,5,6,7,6,2,2,2,1,1,2,1,1,1,1,1,1,1,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,4,6,2,5,6,7,6,6,5,7,7,6,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,3,4,5,5,4,1,6,1,1,1,1,4,4,1,4,4,4,4,5,2,1,3,4,3,7,6,7,7,5,4,2,5,7,4,5,6,4,1,2,5,,,,,,,,,,,,,,,,,,,,,,,
1154,59,59,Male,Same as sex,3 years of college,Entertainment and recreation managers,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.828700775057821,-0.832866427971837,0.906113393826283,166.061430354022,6,3.23134328358209,TRUE,FALSE,English,1786,5,5,6,5,6,6,6,6,5,6,2,2,3,2,1,2,1,1,1,1,1,2,1,2,2,2,3,1,3,5,2,2,3,7,7,3,2,1,2,2,4,3,1,2,1,1,2,1,1,6,6,6,6,6,6,5,4,6,6,5,5,5,6,6,6,5,1,1,1,2,2,1,1,1,3,1,2,1,1,2,1,1,5,3,2,5,5,5,6,2,3,3,6,6,6,6,2,1,5,5,1,2,3,2,5,2,1,2,5,1,5,1,1,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,6,6,6,7,7,3,5,4,6,5,4,5,2,3,5,6,7,6,6,2,2,2,5,5,5,5,3,7,7,6,3,5,4,5,2,5,5,3,5,5,6,6,6,6,6,6,7,7,6,6,7,6,6,7,7,7,6,6,6,6,6,6,5
1156,66,66,Female,Same as sex,5+ years of college,Administrative services managers,United States,Black/African American,"No, not of Hispanic, Latino, or Spanish origin",0,-0.866293232452742,-0.227433820195452,0.725628170925753,217.500471151005,8,4.46268656716418,TRUE,FALSE,English,951,4,7,3,6,5,4,3,5,6,5,2,3,2,2,5,5,6,6,6,5,6,6,5,4,6,4,5,4,5,5,5,1,4,7,7,5,4,5,5,3,4,3,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,3,3,4,5,4,4,3,1,5,3,5,2,2,3,3,4,5,5,5,6,6,6,5,7,6,3,5,7,6,4,2,5,5,5,1,3,4,2,4,2,2,4,5,4,3,2,2,5,5,3,4,5,5,4,4,4,5,5,5,5,4,5,3,5,3,3,5,5,1,4,5,1,1,1,4,4,4,6,5,6,6,6,4,1,4,6,6,5,3,4,5,5,5,2,2,2,7,6,5,3,6,5,3,5,5,4,5,5,5,5,6,2,4,7,5,5,6,6,6,5,5,5,5,5,6,6
1157,62,62,Male,Same as sex,5+ years of college,Food service managers,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.838791981858842,-0.933108032111347,0.816653437135931,163.22496079238,7,4.26492537313433,TRUE,FALSE,English,5343,6,6,6,6,6,5,5,4,6,6,2,1,2,2,2,2,2,2,3,3,2,2,2,4,2,2,2,1,3,5,1,3,5,6,6,5,2,1,2,1,1,2,1,1,1,1,1,1,1,5,2,3,3,4,6,6,6,6,2,3,2,3,6,6,6,6,1,1,1,2,2,1,1,1,3,2,1,2,1,1,2,2,5,4,4,6,5,6,5,4,3,6,6,6,5,4,1,1,3,1,1,1,2,2,4,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,3,1,6,5,6,6,6,5,2,5,3,4,2,4,3,3,6,7,7,6,6,3,1,2,6,6,7,5,3,7,6,5,2,5,3,2,3,6,2,1,3,3,5,6,4,4,4,5,5,5,5,7,6,5,4,5,4,6,6,6,6,6,5,6,6
1162,52,52,Male,Same as sex,Grade 12,Miscellaneous health technologists and technicians,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.656054698119163,-0.49046355167795,0.671500078723264,248.796831540506,10,3.1044776119403,TRUE,FALSE,English,7650,4,4,4,4,4,4,4,4,4,4,2,1,2,1,4,1,4,1,1,4,4,1,1,4,4,2,2,4,2,4,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,4,4,5,5,4,5,4,4,4,5,5,5,4,5,4,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,7,4,4,1,4,7,7,7,1,1,1,4,1,1,1,4,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1,1,4,1,1,1,7,7,7,7,7,1,4,4,4,4,1,4,4,4,4,4,7,4,7,4,1,5,4,4,7,4,4,4,4,4,7,7,4,4,4,1,4,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4
1165,68,68,Male,Same as sex,5+ years of college,Electrical and electronics engineers,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.846015192972643,-0.198702653038947,0.641017226998306,167.803235491442,7,8.7089552238806,TRUE,FALSE,Russian,2796,6,6,4,7,6,4,3,4,4,4,2,3,5,2,3,3,4,4,3,5,3,4,3,4,4,4,4,5,5,5,4,5,5,4,6,6,5,2,3,3,4,3,3,2,2,2,3,2,2,6,5,6,6,4,5,4,6,6,5,4,4,5,6,5,6,5,2,4,3,2,4,3,2,3,4,2,5,2,2,4,2,3,4,5,3,3,5,3,5,6,4,4,4,5,4,3,4,2,2,2,5,2,3,3,2,2,5,3,5,2,2,2,3,5,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,4,3,5,5,3,5,5,5,5,4,4,6,5,6,6,5,5,4,4,3,3,5,4,6,4,5,4,6,6,5,5,5,5,5,5,5,6,2,2,5,6,6,5,5,4,5,4,6,4,4,6,4,5,4,4,5,6,3,3,4,4,3,4
1184,62,62,Male,Same as sex,2 years of college,Fundraisers,United States,White,"Yes, another Hispanic, Latino, or Spanish origin",0,-0.915929868002487,-0.583941779859338,0.688433602041563,224.404175685884,11,5.05223880597015,TRUE,FALSE,English,954,7,6,6,6,6,6,6,4,4,5,2,1,4,2,2,2,2,1,2,6,3,2,2,6,3,2,5,2,4,4,4,2,5,4,6,4,2,1,5,2,3,2,2,2,2,2,3,1,1,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,4,2,1,1,2,1,5,2,1,4,4,2,4,1,2,2,1,2,3,1,4,5,7,6,3,2,5,5,7,7,5,2,5,5,4,2,1,5,4,5,2,5,2,5,1,5,5,4,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,4,5,4,5,5,5,2,6,6,1,5,3,2,7,6,7,7,7,1,1,2,6,6,6,6,6,7,6,5,6,5,6,6,2,6,4,2,2,2,5,6,5,6,5,5,5,5,6,6,3,6,5,4,2,1,1,5,2,3,4,3,5
1167,71,71,Female,Same as sex,2 years of college,Other managers,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.874716022128279,-0.556093613430722,0.790261971318941,237.312192647941,17,3.63805970149254,TRUE,FALSE,English,551,7,7,7,7,7,7,5,6,4,5,1,2,3,4,1,1,1,1,1,1,1,1,1,5,2,3,4,2,3,5,1,1,6,7,7,6,5,1,5,5,1,5,1,2,1,1,5,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1,1,3,2,3,1,4,1,2,1,1,1,2,2,2,3,1,5,5,5,5,5,3,3,6,3,6,7,1,7,7,3,1,6,3,6,5,5,2,6,7,5,3,3,1,2,1,3,1,1,1,1,5,5,3,1,1,1,5,1,1,2,5,2,6,5,3,1,2,1,5,1,1,6,1,1,7,7,7,7,6,1,1,5,7,7,2,6,6,7,7,7,4,6,4,5,1,1,2,3,6,1,7,7,6,6,7,6,7,7,7,7,7,7,2,7,6,7,7,6,6,6,7,7,7
1168,59,59,Male,Same as sex,4 years of college,N/A: Unemployed,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.627896152060381,-0.692927313490449,0.624664070434369,212.466809189621,10,3.39179104477612,TRUE,FALSE,English,6005,7,7,7,7,7,7,3,2,3,5,1,1,1,1,1,1,1,1,3,3,2,2,4,7,1,6,2,1,1,4,1,7,7,4,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,4,6,1,2,2,4,4,4,4,4,2,3,4,1,1,1,3,1,1,1,1,5,1,1,1,1,1,1,2,2,7,4,2,2,7,4,6,2,7,5,7,4,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,3,4,6,6,7,1,5,1,2,2,1,4,3,4,7,7,7,7,7,1,1,1,4,6,5,5,2,7,4,5,4,5,2,5,3,2,2,2,5,3,,,,,,,,,,,,,,,,,,,,,,,
1169,69,69,Male,Same as sex,Grade 12,Construction managers,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.935373676982285,-0.19704578952956,0.400364855609652,131.430585125127,9,5.53358208955224,TRUE,FALSE,English,324,6,4,4,6,4,4,5,5,5,4,2,2,2,3,4,4,4,5,4,5,4,5,4,4,5,5,3,5,4,4,4,3,4,6,5,5,4,4,4,5,4,4,4,5,3,3,4,4,4,5,5,5,5,5,5,5,5,4,4,5,4,5,5,4,5,5,4,4,4,3,2,4,4,3,6,3,4,4,2,2,4,4,4,5,6,5,5,6,4,6,4,4,6,6,5,5,4,5,5,4,4,4,5,5,5,5,5,5,6,4,5,4,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4,4,3,5,5,4,5,5,4,3,4,5,4,4,5,4,5,4,4,5,4,5,4,4,4,4,5,6,6,5,6,6,4,5,5,4,5,4,5,4,5,5,5,5,4,5,5,4,5,6,6,5,5,6,6,5,5,5,5,4,4,5,5,5,5,5
1171,52,52,Male,Same as sex,4 years of college,Marketing managers,United States,Other Asian or Pacific Islander,"No, not of Hispanic, Latino, or Spanish origin",0,-0.838089552403288,-0.850338833266897,0.830953380765981,191.400314925304,7,5.51865671641791,TRUE,FALSE,English,735,7,3,6,5,6,6,4,5,5,6,2,2,2,1,1,1,1,1,2,1,2,2,3,6,2,2,3,2,2,5,2,1,5,5,6,3,3,1,1,3,1,6,1,1,1,1,1,1,1,5,3,6,6,5,5,6,5,5,6,6,5,6,5,5,5,5,2,2,1,2,2,2,1,1,4,4,2,3,1,2,2,2,6,3,2,6,6,3,7,6,7,6,7,7,6,2,3,5,3,2,3,1,1,5,5,1,5,2,5,5,5,2,1,1,1,2,1,2,1,3,3,2,1,2,1,3,1,4,1,3,3,3,6,5,3,5,3,6,3,2,4,3,4,5,6,6,7,7,1,1,2,6,6,2,5,6,7,6,4,5,5,5,3,2,5,3,3,3,2,5,6,5,5,1,5,5,5,6,5,6,5,3,6,5,7,7,7,7,6,5,7,6
1175,61,61,Female,Same as sex,2 years of college,Postal service mail carriers,United States,Other Asian or Pacific Islander,"No, not of Hispanic, Latino, or Spanish origin",0,-0.494831693565528,-0.73070896115769,0.600158119594827,161.492848888964,11,5.43283582089552,TRUE,FALSE,English,201,5,6,6,6,4,4,5,5,3,6,2,2,2,2,6,2,3,3,3,3,2,2,2,4,3,4,3,2,3,6,3,6,6,6,6,6,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,2,3,2,2,3,2,2,2,3,2,1,3,4,2,5,4,4,6,6,3,4,5,6,4,4,4,2,2,2,5,3,4,2,3,2,2,3,5,2,2,4,4,2,2,5,2,2,2,3,2,2,3,2,2,5,2,2,2,6,5,5,6,6,3,2,2,3,2,2,5,2,4,4,5,6,5,5,2,4,2,6,7,4,5,3,7,7,6,3,2,2,4,3,4,6,4,4,6,5,5,6,5,6,6,5,4,4,6,6,6,6,5,5,5,5,6,5,6,6,5,5
1177,67,67,Male,Same as sex,4 years of college,N/A: Unemployed,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.82524121762623,-0.750905034873811,0.648683260486012,215.423141403645,5,4.71641791044776,TRUE,FALSE,English,425,6,6,5,7,5,5,5,5,4,4,1,1,1,2,2,2,2,2,5,3,5,5,4,5,1,2,2,1,2,4,1,3,3,2,5,3,1,1,2,2,2,4,2,2,1,1,2,1,2,4,4,5,6,5,6,5,4,5,5,5,4,6,5,4,5,5,2,2,1,2,2,4,3,4,4,3,3,2,2,3,2,2,6,5,6,6,3,6,5,4,4,6,6,6,5,4,1,6,2,2,1,2,1,6,2,1,1,5,2,2,2,1,2,2,3,4,5,2,2,5,3,2,2,2,2,4,5,4,2,5,3,6,2,5,4,5,5,7,4,4,5,4,5,5,5,4,4,5,2,2,1,5,4,6,6,6,6,3,3,5,5,7,2,2,5,4,1,2,4,,,,,,,,,,,,,,,,,,,,,,,
1178,67,67,Male,Same as sex,3 years of college,Computer and information systems managers,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.676887606127962,-0.470526966173172,0.859612969794231,107.989689019102,9,3.38432835820896,TRUE,FALSE,English,7926,5,5,4,7,4,5,3,3,3,2,1,2,2,1,3,3,3,3,3,3,3,3,4,5,3,2,2,2,3,5,2,6,5,7,7,5,3,2,3,3,3,3,4,4,3,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,2,3,2,3,3,4,2,2,4,2,2,2,1,3,2,4,4,5,6,5,4,6,5,5,4,5,6,5,6,3,2,3,3,2,2,2,2,2,3,2,2,2,4,3,3,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,4,3,5,4,5,3,4,3,3,3,3,5,4,4,4,5,6,5,5,3,2,3,6,6,3,5,4,7,6,4,4,3,3,3,3,3,3,3,3,3,6,4,5,5,3,4,4,4,5,5,6,4,3,4,4,4,4,4,4,4,4,4,4
1179,70,70,Male,Same as sex,2 years of college,N/A: Unemployed,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.927542281333415,-0.630193120441232,0.823437842102814,200.747535127851,6,4.20149253731343,TRUE,FALSE,English,5687,6,6,6,7,6,6,4,4,2,5,1,1,3,2,2,3,1,1,2,3,2,2,3,4,1,2,2,1,1,7,1,1,2,7,6,1,1,1,1,1,1,1,2,1,1,1,1,1,1,7,6,6,7,7,6,7,6,6,6,6,7,6,6,6,7,7,1,3,2,2,1,1,1,1,3,1,2,2,2,2,1,1,7,6,2,7,6,7,3,5,6,6,6,6,7,5,1,1,3,1,3,5,2,1,2,1,1,5,5,1,3,1,1,5,6,6,5,2,3,6,6,2,5,2,5,6,5,2,2,7,2,6,7,6,4,3,4,6,2,1,4,3,3,6,6,6,6,7,1,5,5,7,7,6,6,6,7,7,7,6,5,6,6,2,3,4,1,3,5,,,,,,,,,,,,,,,,,,,,,,,
1180,49,49,Male,Same as sex,1 year of college,"Sales and related workers, all other",United States,White,"Yes, Mexican, Mexican Am., Chicano",0,-0.813156648872916,-0.62287027152597,0.609944795727124,223.060851462538,9,3.92910447761194,TRUE,FALSE,English,2572,7,7,6,7,6,6,2,2,2,3,2,2,5,4,3,2,2,2,2,3,2,3,5,2,4,5,5,4,4,5,6,6,7,7,7,7,6,5,6,6,6,3,5,5,2,6,5,3,6,6,6,6,3,6,6,5,6,6,6,6,6,6,6,5,5,6,4,3,6,5,5,4,5,3,5,6,5,4,2,5,4,4,1,2,6,1,3,2,6,6,5,2,5,6,6,2,2,5,1,1,1,2,5,2,2,1,1,2,5,5,1,1,3,1,6,6,6,5,6,5,5,5,5,5,6,6,5,2,6,5,5,6,7,3,1,1,1,1,1,1,1,1,1,5,6,6,7,7,2,2,3,7,7,2,2,5,6,7,2,1,1,2,6,6,7,7,6,6,7,5,5,2,3,3,5,1,2,1,2,2,2,2,5,5,5,6,6,6,5,5,3,5
1182,60,60,Male,Same as sex,Grade 12,N/A: Unemployed,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.878734761889784,-0.11111956527368,0.590670489520389,226.542448452365,7,4.3955223880597,TRUE,FALSE,English,2581,7,5,4,6,4,6,2,2,3,2,1,3,2,2,2,2,2,1,2,1,2,2,3,5,2,3,2,5,3,6,3,6,6,6,7,5,2,1,4,4,4,2,2,2,2,5,3,1,5,6,6,6,4,6,5,7,5,5,4,6,4,4,5,6,5,6,2,2,2,2,2,5,3,2,6,3,4,2,2,2,1,5,2,6,6,2,4,6,4,2,3,6,6,5,4,2,2,2,2,2,2,1,3,2,2,1,2,1,3,2,2,1,1,2,5,5,3,2,2,5,6,4,4,3,4,5,4,3,2,2,4,4,4,4,5,5,4,7,4,2,7,4,3,4,4,4,4,5,4,2,4,5,6,7,7,4,7,7,7,4,7,7,6,3,5,5,2,2,5,,,,,,,,,,,,,,,,,,,,,,,
1185,56,56,Male,Same as sex,Grade 12,"Laborers and freight, stock, and material movers, hand",United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.897699123628579,-0.711372707070821,0.881467118452535,180.86916065117,7,4.5634328358209,TRUE,FALSE,English,245,6,5,5,5,4,5,6,5,5,6,1,2,2,1,3,2,4,3,2,2,2,2,4,5,4,2,2,2,4,4,2,4,5,6,6,6,1,1,2,1,2,4,1,1,1,1,1,1,1,7,6,7,6,6,6,6,6,7,7,7,7,7,7,7,6,7,2,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,7,2,5,5,6,7,5,4,4,6,6,4,6,4,5,6,5,4,2,4,5,6,5,5,5,5,6,6,6,4,5,4,4,5,2,4,3,5,5,4,2,2,4,6,3,4,3,6,4,6,5,5,6,5,5,6,6,5,6,6,7,6,7,6,7,7,1,1,1,5,6,5,7,7,7,7,6,4,5,6,4,1,4,3,4,4,6,6,6,6,5,6,6,6,6,6,6,6,6,5,6,5,6,6,5,5,5,5,6,5
1183,77,77,Male,Same as sex,2 years of college,N/A: Unemployed,United States,White,"No, not of Hispanic, Latino, or Spanish origin",1,-0.737642191948244,-0.645833380934941,0.693008307806202,146.148581704626,11,4.16791044776119,TRUE,FALSE,English,6939,6,6,5,7,5,5,4,4,3,5,2,1,1,1,3,2,2,2,4,4,4,4,6,6,2,2,2,1,2,4,2,4,7,5,7,5,4,3,2,3,2,4,2,2,2,2,2,2,2,5,4,4,4,4,4,3,3,3,6,6,6,6,3,3,3,4,1,1,3,2,3,2,1,1,3,1,1,1,1,3,2,3,5,3,5,4,5,6,4,6,4,4,4,5,4,4,2,2,2,2,2,2,1,2,3,1,2,2,2,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,4,2,6,5,4,2,2,1,2,1,1,2,2,2,4,2,5,5,5,2,2,2,4,4,4,4,2,7,4,4,4,1,2,6,4,5,6,2,4,6,,,,,,,,,,,,,,,,,,,,,,,
1186,45,55,Male,Same as sex,5+ years of college,General and operations managers,United States,"Two major races (e.g., White and Japanese)","No, not of Hispanic, Latino, or Spanish origin",0,-0.88742867222301,-0.905673187641787,0.903696993172596,154.11770822489,19,6.64179104477612,TRUE,FALSE,English,855,7,7,4,5,5,5,6,6,6,7,2,2,1,1,2,2,3,2,4,5,4,3,5,5,1,1,1,1,1,5,1,2,3,5,6,3,3,4,2,2,2,4,1,1,1,1,1,1,1,6,5,6,6,5,5,5,4,5,6,6,4,5,6,4,4,4,1,1,1,1,2,2,1,1,5,4,2,2,1,2,2,1,4,6,4,4,4,6,5,4,3,2,6,6,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,4,2,2,2,5,5,4,6,6,4,2,3,4,1,1,7,3,4,5,5,5,5,5,3,3,4,4,2,7,6,6,6,6,6,6,6,6,2,2,4,4,2,5,2,6,6,6,4,4,6,6,6,6,6,6,4,4,6,6,6,6,5,6,6,4,3,4
1189,58,58,Male,Same as sex,4 years of college,"Wholesale and retail buyers, except farm products",United States,Other race,"Yes, Mexican, Mexican Am., Chicano",0,-0.786864691465398,-0.805415813025458,0.91456206612742,210.978901756573,22,8.82462686567164,TRUE,FALSE,English,1368,6,6,6,6,6,6,6,6,6,6,1,1,2,1,4,6,2,4,6,7,6,6,6,5,2,1,2,1,3,6,2,4,7,7,7,7,2,3,4,3,2,6,2,5,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,2,2,1,2,1,1,1,1,2,2,1,3,1,2,1,2,6,6,5,6,1,4,6,6,6,6,6,6,6,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,1,5,6,6,6,7,2,6,6,5,7,6,5,6,6,6,6,6,4,1,6,7,6,6,7,7,7,7,7,3,7,7,5,5,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
1190,58,58,Male,Same as sex,2 years of college,Web and digital interface designers,United States,Japanese,"No, not of Hispanic, Latino, or Spanish origin",0,-0.894503262356233,-0.587624672737906,0.769330813771186,216.6916484268,7,5.39179104477612,TRUE,FALSE,English,162,6,6,6,6,5,6,5,4,4,5,1,2,3,4,2,2,2,2,2,2,6,2,2,6,4,4,3,2,2,6,3,2,6,6,6,6,1,1,1,1,1,2,1,1,1,1,1,1,1,6,7,6,7,6,7,7,7,5,6,7,6,6,6,7,6,6,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,2,2,6,5,6,6,1,6,6,6,6,6,6,6,5,2,5,3,2,1,5,2,2,2,5,5,7,2,5,2,2,2,2,5,2,2,2,5,2,5,5,2,5,5,2,2,2,1,5,5,6,6,7,6,5,5,7,3,5,7,5,6,4,4,5,5,6,1,2,2,7,7,6,7,6,7,7,6,7,6,5,6,2,2,5,5,5,2,6,6,6,6,5,5,6,6,2,3,7,7,6,6,5,7,5,7,7,6,6,6,6
